user	item	timestamp	rating
3	128	-1-	3
3	5	-1-	3
3	129	-1-	3
3	130	-1-	4
3	131	-1-	4
3	132	-1-	3
3	8	-1-	3
3	133	-1-	5
3	134	-1-	3
3	75	-1-	3
3	135	-1-	3
3	136	-1-	5
3	137	-1-	4
3	138	-1-	3
3	139	-1-	4
3	140	-1-	3
3	103	-1-	3
3	141	-1-	4
3	142	-1-	3
3	143	-1-	4
3	144	-1-	3
3	145	-1-	4
3	146	-1-	3
3	147	-1-	3
3	148	-1-	4
3	149	-1-	4
3	150	-1-	4
3	151	-1-	5
3	152	-1-	3
3	153	-1-	3
3	154	-1-	4
3	155	-1-	5
3	156	-1-	3
3	157	-1-	4
3	158	-1-	3
3	159	-1-	4
3	160	-1-	4
3	170	-1-	4
4	171	-1-	4
4	110	-1-	5
4	107	-1-	4
4	172	-1-	4
4	173	-1-	4
4	174	-1-	4
4	175	-1-	4
4	176	-1-	4
4	41	-1-	4
4	5	-1-	5
4	129	-1-	5
4	130	-1-	5
4	1	-1-	4
4	120	-1-	3
4	177	-1-	4
4	178	-1-	4
4	124	-1-	4
4	94	-1-	4
4	83	-1-	4
4	71	-1-	4
4	179	-1-	5
4	180	-1-	4
4	90	-1-	5
4	181	-1-	4
4	182	-1-	3
4	183	-1-	4
4	184	-1-	4
4	49	-1-	4
4	185	-1-	4
4	186	-1-	3
4	187	-1-	3
4	188	-1-	4
4	164	-1-	4
4	73	-1-	4
4	189	-1-	3
4	190	-1-	4
4	116	-1-	4
4	191	-1-	4
4	66	-1-	4
4	192	-1-	4
4	193	-1-	3
4	194	-1-	4
4	195	-1-	4
4	196	-1-	4
4	197	-1-	3
4	36	-1-	4
4	121	-1-	4
4	198	-1-	4
4	199	-1-	4
4	200	-1-	3
5	65	-1-	4
5	73	-1-	4
5	207	-1-	4
5	208	-1-	3
5	209	-1-	3
5	210	-1-	5
5	71	-1-	3
5	107	-1-	4
5	69	-1-	3
5	211	-1-	5
5	212	-1-	5
5	213	-1-	5
5	214	-1-	4
5	66	-1-	4
5	215	-1-	4
5	179	-1-	3
5	216	-1-	5
5	119	-1-	3
5	183	-1-	4
5	175	-1-	5
5	176	-1-	4
5	217	-1-	4
5	149	-1-	5
5	218	-1-	3
5	8	-1-	3
5	41	-1-	3
5	219	-1-	4
5	186	-1-	4
5	220	-1-	4
5	221	-1-	4
5	222	-1-	3
5	223	-1-	4
5	85	-1-	5
5	44	-1-	4
5	11	-1-	3
5	94	-1-	5
5	224	-1-	4
5	203	-1-	4
5	225	-1-	4
5	226	-1-	4
5	53	-1-	5
5	227	-1-	4
5	228	-1-	4
5	229	-1-	5
5	230	-1-	4
5	231	-1-	4
5	232	-1-	4
5	233	-1-	5
5	234	-1-	4
5	235	-1-	3
6	184	-1-	4
6	246	-1-	4
6	171	-1-	5
6	247	-1-	3
6	248	-1-	5
6	250	-1-	4
6	111	-1-	4
6	66	-1-	3
6	94	-1-	4
6	72	-1-	3
6	251	-1-	5
6	252	-1-	3
6	124	-1-	5
6	119	-1-	3
6	2	-1-	5
6	65	-1-	5
6	253	-1-	5
6	254	-1-	3
6	255	-1-	3
6	258	-1-	3
6	260	-1-	4
6	69	-1-	3
6	90	-1-	3
6	261	-1-	4
6	263	-1-	5
6	179	-1-	3
6	264	-1-	4
6	112	-1-	4
6	266	-1-	5
6	13	-1-	3
6	267	-1-	4
6	268	-1-	4
6	73	-1-	3
6	269	-1-	4
6	71	-1-	5
6	148	-1-	5
6	178	-1-	4
6	137	-1-	4
6	272	-1-	4
6	273	-1-	4
6	275	-1-	3
6	276	-1-	3
6	279	-1-	5
6	185	-1-	4
6	210	-1-	3
6	99	-1-	3
6	280	-1-	4
6	282	-1-	4
6	286	-1-	4
6	287	-1-	3
6	288	-1-	5
6	289	-1-	3
7	279	-1-	5
7	290	-1-	4
7	291	-1-	5
7	66	-1-	4
7	292	-1-	3
7	13	-1-	4
7	98	-1-	5
7	94	-1-	5
7	5	-1-	5
7	293	-1-	4
7	83	-1-	5
7	77	-1-	3
7	294	-1-	4
7	295	-1-	5
7	71	-1-	4
7	296	-1-	5
7	221	-1-	4
7	297	-1-	4
7	11	-1-	5
7	298	-1-	5
7	233	-1-	4
7	299	-1-	5
7	300	-1-	5
7	301	-1-	4
7	302	-1-	4
7	303	-1-	3
7	304	-1-	4
7	305	-1-	4
7	306	-1-	5
7	249	-1-	3
7	210	-1-	5
7	307	-1-	3
7	186	-1-	4
7	69	-1-	4
7	308	-1-	4
7	87	-1-	4
7	49	-1-	5
7	74	-1-	5
7	148	-1-	5
7	143	-1-	4
7	309	-1-	5
7	310	-1-	4
7	311	-1-	5
7	273	-1-	4
7	255	-1-	5
7	117	-1-	3
7	312	-1-	4
7	187	-1-	4
7	197	-1-	5
7	313	-1-	3
7	64	-1-	4
8	324	-1-	4
8	325	-1-	4
8	326	-1-	3
8	327	-1-	4
8	328	-1-	4
8	329	-1-	3
8	330	-1-	4
8	176	-1-	3
8	331	-1-	3
8	26	-1-	3
8	332	-1-	4
8	333	-1-	3
8	186	-1-	3
8	18	-1-	3
8	219	-1-	4
8	334	-1-	3
8	234	-1-	4
8	296	-1-	3
8	80	-1-	4
8	335	-1-	3
8	336	-1-	3
8	49	-1-	3
8	183	-1-	4
8	337	-1-	4
8	191	-1-	3
8	338	-1-	4
8	81	-1-	3
8	215	-1-	5
8	239	-1-	3
8	228	-1-	4
8	339	-1-	3
8	340	-1-	3
8	79	-1-	4
8	226	-1-	3
8	341	-1-	3
8	220	-1-	4
8	41	-1-	3
8	242	-1-	3
8	342	-1-	3
8	343	-1-	4
8	344	-1-	3
8	345	-1-	3
8	346	-1-	3
8	347	-1-	3
8	348	-1-	4
8	349	-1-	4
8	350	-1-	5
8	9	-1-	3
8	351	-1-	3
8	259	-1-	5
8	36	-1-	4
8	352	-1-	3
8	353	-1-	4
8	354	-1-	3
8	355	-1-	3
8	356	-1-	3
8	227	-1-	3
8	357	-1-	4
8	53	-1-	4
8	11	-1-	5
8	221	-1-	3
9	106	-1-	5
9	371	-1-	5
9	65	-1-	5
9	119	-1-	5
9	279	-1-	5
9	253	-1-	5
9	107	-1-	5
9	110	-1-	5
9	372	-1-	5
9	373	-1-	5
9	350	-1-	5
9	99	-1-	4
9	83	-1-	4
9	206	-1-	4
9	66	-1-	4
9	69	-1-	4
9	374	-1-	4
9	375	-1-	4
9	376	-1-	4
9	88	-1-	4
9	197	-1-	4
9	377	-1-	4
9	302	-1-	4
9	12	-1-	4
9	231	-1-	4
9	378	-1-	4
9	183	-1-	4
9	120	-1-	4
9	10	-1-	4
9	379	-1-	4
9	85	-1-	4
9	23	-1-	4
9	380	-1-	4
9	381	-1-	3
9	382	-1-	3
9	383	-1-	3
9	56	-1-	3
9	384	-1-	3
9	385	-1-	3
9	386	-1-	3
9	387	-1-	3
9	87	-1-	3
9	388	-1-	3
9	389	-1-	3
9	390	-1-	3
9	73	-1-	3
9	391	-1-	3
9	113	-1-	3
9	8	-1-	3
9	38	-1-	3
10	110	-1-	5
10	177	-1-	4
10	403	-1-	4
10	69	-1-	5
10	215	-1-	5
10	338	-1-	3
10	404	-1-	4
10	284	-1-	3
10	337	-1-	3
10	405	-1-	4
10	270	-1-	5
10	283	-1-	3
10	401	-1-	3
10	183	-1-	5
10	406	-1-	5
10	191	-1-	5
10	336	-1-	4
10	407	-1-	3
10	408	-1-	3
10	409	-1-	4
10	217	-1-	5
10	73	-1-	5
10	410	-1-	5
10	411	-1-	5
10	49	-1-	5
10	296	-1-	4
10	116	-1-	4
10	207	-1-	4
10	172	-1-	5
10	40	-1-	4
10	412	-1-	5
10	413	-1-	5
10	414	-1-	4
10	65	-1-	3
10	119	-1-	3
10	330	-1-	3
10	415	-1-	3
10	416	-1-	4
10	417	-1-	4
10	106	-1-	5
10	103	-1-	4
10	418	-1-	4
10	419	-1-	5
10	2	-1-	4
10	420	-1-	5
10	421	-1-	4
10	422	-1-	5
10	423	-1-	3
10	32	-1-	4
11	65	-1-	5
11	73	-1-	4
11	66	-1-	5
11	291	-1-	5
11	411	-1-	4
11	433	-1-	5
11	434	-1-	3
11	148	-1-	4
11	435	-1-	3
11	436	-1-	4
11	437	-1-	4
11	217	-1-	4
11	6	-1-	5
11	117	-1-	3
11	350	-1-	5
11	347	-1-	5
11	49	-1-	4
11	438	-1-	5
11	439	-1-	5
11	440	-1-	3
11	441	-1-	4
11	11	-1-	4
11	119	-1-	5
11	210	-1-	4
11	442	-1-	3
11	443	-1-	4
11	444	-1-	4
11	445	-1-	3
11	79	-1-	4
11	178	-1-	5
11	355	-1-	4
11	211	-1-	5
11	3	-1-	4
11	407	-1-	3
11	446	-1-	5
11	410	-1-	4
11	447	-1-	3
11	448	-1-	3
11	449	-1-	4
11	218	-1-	5
11	450	-1-	4
11	188	-1-	4
11	451	-1-	4
11	452	-1-	4
11	453	-1-	3
11	255	-1-	5
11	454	-1-	5
11	455	-1-	3
11	456	-1-	3
11	348	-1-	5
12	65	-1-	5
12	253	-1-	4
12	119	-1-	4
12	391	-1-	5
12	152	-1-	4
12	9	-1-	3
12	137	-1-	3
12	461	-1-	3
12	462	-1-	3
12	463	-1-	4
12	464	-1-	4
12	465	-1-	3
12	263	-1-	3
12	466	-1-	4
12	467	-1-	5
12	468	-1-	4
12	93	-1-	3
12	13	-1-	3
12	85	-1-	3
12	73	-1-	5
12	237	-1-	3
12	469	-1-	4
12	135	-1-	5
12	120	-1-	4
12	470	-1-	3
12	44	-1-	4
12	75	-1-	5
12	2	-1-	4
12	108	-1-	5
12	471	-1-	3
12	125	-1-	4
12	472	-1-	4
12	473	-1-	4
12	474	-1-	4
12	318	-1-	3
12	475	-1-	4
12	69	-1-	4
12	476	-1-	4
12	477	-1-	4
12	478	-1-	3
12	479	-1-	3
12	480	-1-	4
12	481	-1-	3
12	482	-1-	3
12	483	-1-	4
12	484	-1-	4
12	485	-1-	3
12	486	-1-	4
12	487	-1-	3
12	170	-1-	4
13	350	-1-	3
13	349	-1-	4
13	9	-1-	4
13	348	-1-	5
13	347	-1-	4
13	346	-1-	5
13	344	-1-	5
13	345	-1-	4
13	6	-1-	4
13	80	-1-	5
13	491	-1-	5
13	492	-1-	5
13	493	-1-	5
13	1	-1-	4
13	120	-1-	5
13	177	-1-	4
13	5	-1-	3
13	130	-1-	4
13	129	-1-	5
13	314	-1-	4
13	494	-1-	4
13	128	-1-	5
13	191	-1-	4
13	336	-1-	5
13	495	-1-	5
13	407	-1-	4
13	51	-1-	3
13	284	-1-	4
13	496	-1-	5
13	497	-1-	3
13	406	-1-	4
13	405	-1-	5
13	270	-1-	4
13	428	-1-	4
13	401	-1-	4
13	498	-1-	5
13	283	-1-	5
13	183	-1-	5
13	499	-1-	5
13	81	-1-	5
13	215	-1-	5
13	337	-1-	3
13	338	-1-	3
13	84	-1-	5
13	500	-1-	5
13	408	-1-	4
13	425	-1-	4
13	501	-1-	5
13	16	-1-	5
13	69	-1-	5
14	65	-1-	4
14	74	-1-	4
14	73	-1-	5
14	178	-1-	4
14	253	-1-	4
14	129	-1-	3
14	508	-1-	3
14	509	-1-	4
14	510	-1-	4
14	67	-1-	3
14	69	-1-	5
14	252	-1-	3
14	511	-1-	4
14	341	-1-	3
14	119	-1-	4
14	130	-1-	3
14	5	-1-	3
14	124	-1-	3
14	250	-1-	4
14	309	-1-	4
14	70	-1-	4
14	177	-1-	5
14	284	-1-	3
14	433	-1-	3
14	207	-1-	3
14	125	-1-	4
14	107	-1-	4
14	10	-1-	3
14	66	-1-	4
14	140	-1-	4
14	36	-1-	4
14	99	-1-	4
14	13	-1-	4
14	259	-1-	3
14	109	-1-	4
14	110	-1-	4
14	512	-1-	4
14	513	-1-	3
14	379	-1-	4
14	185	-1-	4
14	514	-1-	3
14	344	-1-	4
14	346	-1-	4
14	348	-1-	4
14	349	-1-	4
14	9	-1-	4
14	350	-1-	4
14	347	-1-	4
14	135	-1-	4
14	54	-1-	3
15	185	-1-	5
15	519	-1-	5
15	520	-1-	5
15	250	-1-	5
15	521	-1-	5
15	176	-1-	4
15	429	-1-	4
15	522	-1-	4
15	426	-1-	4
15	523	-1-	4
15	115	-1-	5
15	524	-1-	5
15	219	-1-	4
15	69	-1-	4
15	525	-1-	4
15	526	-1-	4
15	527	-1-	4
15	528	-1-	4
15	529	-1-	4
15	530	-1-	4
15	531	-1-	4
15	532	-1-	3
15	179	-1-	3
15	309	-1-	4
15	533	-1-	3
15	178	-1-	4
15	16	-1-	4
15	534	-1-	3
15	435	-1-	3
15	535	-1-	3
15	536	-1-	3
15	54	-1-	3
15	321	-1-	3
15	120	-1-	3
15	537	-1-	3
15	101	-1-	3
15	188	-1-	3
15	538	-1-	3
15	307	-1-	3
15	268	-1-	3
15	252	-1-	3
15	539	-1-	4
15	84	-1-	4
15	338	-1-	3
15	125	-1-	5
15	190	-1-	4
15	540	-1-	4
15	402	-1-	3
15	541	-1-	3
15	86	-1-	4
15	247	-1-	4
15	542	-1-	3
15	543	-1-	3
15	544	-1-	3
15	545	-1-	3
15	382	-1-	3
16	11	-1-	5
16	411	-1-	5
16	143	-1-	5
16	149	-1-	5
16	301	-1-	5
16	148	-1-	5
16	70	-1-	5
16	569	-1-	4
16	570	-1-	5
16	253	-1-	5
16	571	-1-	4
16	572	-1-	5
16	573	-1-	5
16	221	-1-	4
16	519	-1-	5
16	574	-1-	4
16	255	-1-	4
16	575	-1-	5
16	576	-1-	4
16	578	-1-	4
16	579	-1-	4
16	580	-1-	4
16	323	-1-	5
16	73	-1-	5
16	2	-1-	5
16	94	-1-	5
16	581	-1-	4
16	10	-1-	5
16	121	-1-	4
16	120	-1-	5
16	1	-1-	5
16	177	-1-	5
16	582	-1-	5
16	140	-1-	3
16	66	-1-	5
16	510	-1-	5
16	109	-1-	5
16	303	-1-	4
16	583	-1-	5
16	267	-1-	5
16	584	-1-	5
16	585	-1-	3
16	260	-1-	5
16	99	-1-	4
16	586	-1-	5
16	587	-1-	4
16	479	-1-	3
16	588	-1-	4
16	102	-1-	5
16	589	-1-	5
17	253	-1-	4
17	65	-1-	5
17	66	-1-	5
17	207	-1-	4
17	178	-1-	3
17	195	-1-	3
17	69	-1-	4
17	419	-1-	3
17	2	-1-	5
17	8	-1-	4
17	108	-1-	4
17	264	-1-	4
17	73	-1-	5
17	121	-1-	3
17	598	-1-	3
17	13	-1-	5
17	599	-1-	5
17	10	-1-	5
17	600	-1-	5
17	371	-1-	5
17	75	-1-	4
17	601	-1-	4
17	602	-1-	4
17	190	-1-	3
17	148	-1-	4
17	603	-1-	5
17	604	-1-	3
17	605	-1-	3
17	70	-1-	4
17	255	-1-	4
17	119	-1-	4
17	125	-1-	3
17	140	-1-	4
17	440	-1-	4
17	606	-1-	4
17	45	-1-	3
17	441	-1-	3
17	607	-1-	3
17	608	-1-	3
17	410	-1-	3
17	298	-1-	4
17	220	-1-	3
17	609	-1-	4
17	341	-1-	4
17	120	-1-	4
17	107	-1-	3
17	268	-1-	4
17	433	-1-	3
17	250	-1-	4
18	197	-1-	4
18	614	-1-	4
18	406	-1-	3
18	615	-1-	4
18	405	-1-	4
18	283	-1-	4
18	407	-1-	3
18	495	-1-	4
18	191	-1-	4
18	39	-1-	3
18	332	-1-	3
18	409	-1-	3
18	91	-1-	5
18	616	-1-	5
18	73	-1-	4
18	617	-1-	5
18	618	-1-	4
18	619	-1-	4
18	399	-1-	4
18	620	-1-	3
18	621	-1-	3
18	492	-1-	4
18	491	-1-	3
18	622	-1-	5
18	623	-1-	4
18	624	-1-	3
18	625	-1-	4
18	242	-1-	4
18	559	-1-	5
18	626	-1-	4
18	389	-1-	4
18	357	-1-	3
18	53	-1-	4
18	49	-1-	4
18	51	-1-	4
18	499	-1-	4
18	284	-1-	4
18	627	-1-	3
18	628	-1-	4
18	81	-1-	4
18	497	-1-	5
18	183	-1-	5
18	629	-1-	4
18	302	-1-	5
18	184	-1-	4
18	630	-1-	3
18	631	-1-	5
18	269	-1-	4
18	192	-1-	5
18	290	-1-	4
18	69	-1-	5
18	65	-1-	4
18	632	-1-	4
18	209	-1-	5
18	633	-1-	4
18	634	-1-	5
18	635	-1-	5
19	186	-1-	4
19	646	-1-	5
19	647	-1-	3
19	5	-1-	3
19	129	-1-	4
19	130	-1-	4
19	218	-1-	3
19	6	-1-	4
19	69	-1-	5
19	519	-1-	5
19	648	-1-	5
19	176	-1-	4
19	296	-1-	3
19	649	-1-	3
19	651	-1-	4
19	652	-1-	4
19	220	-1-	3
19	653	-1-	4
19	654	-1-	4
19	226	-1-	3
19	325	-1-	3
19	100	-1-	5
19	109	-1-	3
19	239	-1-	4
19	614	-1-	5
19	170	-1-	4
19	23	-1-	3
19	655	-1-	3
19	183	-1-	5
19	81	-1-	5
19	499	-1-	4
19	215	-1-	3
19	349	-1-	5
19	79	-1-	5
19	11	-1-	3
19	664	-1-	3
19	73	-1-	5
19	666	-1-	4
19	13	-1-	4
19	667	-1-	4
19	65	-1-	3
19	66	-1-	4
19	119	-1-	3
19	2	-1-	5
19	177	-1-	5
19	669	-1-	4
19	338	-1-	3
20	215	-1-	4
20	81	-1-	3
20	406	-1-	5
20	120	-1-	3
20	177	-1-	4
20	408	-1-	4
20	36	-1-	5
20	69	-1-	5
20	208	-1-	4
20	670	-1-	5
20	9	-1-	4
20	131	-1-	3
20	671	-1-	4
20	672	-1-	3
20	673	-1-	5
20	186	-1-	4
20	210	-1-	5
20	270	-1-	4
20	428	-1-	5
20	23	-1-	5
20	373	-1-	4
20	674	-1-	5
20	2	-1-	4
20	73	-1-	5
20	340	-1-	3
20	99	-1-	5
20	70	-1-	5
20	519	-1-	4
20	335	-1-	4
20	650	-1-	4
20	172	-1-	3
20	675	-1-	3
20	178	-1-	4
20	108	-1-	5
20	676	-1-	4
20	226	-1-	4
20	442	-1-	3
20	238	-1-	3
20	677	-1-	4
20	307	-1-	3
20	678	-1-	4
20	435	-1-	4
20	319	-1-	4
20	540	-1-	4
20	617	-1-	4
20	679	-1-	4
20	21	-1-	3
20	680	-1-	4
20	681	-1-	3
20	559	-1-	3
21	65	-1-	4
21	72	-1-	4
21	176	-1-	4
21	186	-1-	3
21	671	-1-	4
21	69	-1-	4
21	120	-1-	4
21	129	-1-	3
21	5	-1-	3
21	66	-1-	5
21	130	-1-	4
21	75	-1-	3
21	309	-1-	3
21	296	-1-	5
21	686	-1-	4
21	411	-1-	4
21	687	-1-	3
21	666	-1-	3
21	508	-1-	3
21	121	-1-	5
21	599	-1-	4
21	433	-1-	3
21	71	-1-	4
21	470	-1-	3
21	688	-1-	4
21	689	-1-	4
21	254	-1-	3
21	143	-1-	3
21	269	-1-	3
21	172	-1-	4
21	193	-1-	3
21	1	-1-	3
21	148	-1-	5
21	99	-1-	4
21	190	-1-	4
21	110	-1-	5
21	690	-1-	4
21	436	-1-	3
21	691	-1-	3
21	54	-1-	4
21	692	-1-	3
21	314	-1-	5
21	494	-1-	3
21	128	-1-	4
21	13	-1-	3
21	109	-1-	3
21	693	-1-	4
21	519	-1-	4
21	651	-1-	3
21	221	-1-	5
21	353	-1-	3
21	260	-1-	4
21	115	-1-	4
21	286	-1-	4
21	233	-1-	4
21	479	-1-	3
21	220	-1-	4
21	653	-1-	3
21	226	-1-	3
21	149	-1-	5
21	694	-1-	4
21	695	-1-	3
21	11	-1-	3
21	170	-1-	4
21	696	-1-	3
21	559	-1-	3
21	401	-1-	3
21	404	-1-	4
21	191	-1-	4
21	46	-1-	3
22	69	-1-	5
22	703	-1-	5
22	111	-1-	5
22	70	-1-	5
22	298	-1-	5
22	704	-1-	4
22	66	-1-	4
22	291	-1-	5
22	171	-1-	5
22	71	-1-	4
22	88	-1-	4
22	209	-1-	3
22	705	-1-	4
22	99	-1-	4
22	148	-1-	5
22	706	-1-	4
22	102	-1-	5
22	322	-1-	4
22	328	-1-	3
22	707	-1-	3
22	708	-1-	3
22	709	-1-	3
22	97	-1-	5
22	710	-1-	3
22	711	-1-	3
22	35	-1-	3
22	712	-1-	3
22	237	-1-	5
22	713	-1-	3
22	714	-1-	4
22	100	-1-	5
22	715	-1-	4
22	82	-1-	3
22	216	-1-	4
22	716	-1-	3
22	219	-1-	4
22	255	-1-	4
22	187	-1-	4
22	18	-1-	3
22	308	-1-	4
22	234	-1-	4
22	90	-1-	4
22	717	-1-	3
22	718	-1-	4
22	719	-1-	3
22	221	-1-	3
22	720	-1-	3
22	53	-1-	3
22	175	-1-	3
22	721	-1-	3
22	519	-1-	3
22	110	-1-	5
23	171	-1-	5
23	678	-1-	5
23	527	-1-	5
23	418	-1-	4
23	733	-1-	4
23	340	-1-	4
23	283	-1-	3
23	294	-1-	4
23	734	-1-	4
23	137	-1-	4
23	302	-1-	3
23	735	-1-	5
23	736	-1-	3
23	420	-1-	5
23	175	-1-	5
23	176	-1-	5
23	220	-1-	5
23	680	-1-	4
23	95	-1-	3
23	737	-1-	4
23	239	-1-	4
23	33	-1-	4
23	738	-1-	4
23	178	-1-	5
23	739	-1-	5
23	740	-1-	5
23	32	-1-	5
23	741	-1-	5
23	742	-1-	5
23	376	-1-	3
23	690	-1-	4
23	743	-1-	5
23	744	-1-	5
23	218	-1-	5
23	111	-1-	5
23	488	-1-	4
23	5	-1-	4
23	130	-1-	4
23	129	-1-	4
23	745	-1-	4
23	542	-1-	5
23	746	-1-	3
23	747	-1-	3
23	215	-1-	4
23	748	-1-	4
23	71	-1-	4
23	73	-1-	4
23	217	-1-	5
23	594	-1-	5
23	11	-1-	5
24	4	-1-	3
24	308	-1-	4
24	614	-1-	5
24	754	-1-	5
24	319	-1-	4
24	17	-1-	4
24	756	-1-	3
24	757	-1-	3
24	544	-1-	3
24	340	-1-	4
24	350	-1-	5
24	96	-1-	5
24	758	-1-	5
24	759	-1-	5
24	760	-1-	5
24	761	-1-	5
24	231	-1-	4
24	762	-1-	4
24	763	-1-	3
24	73	-1-	4
24	764	-1-	4
24	241	-1-	3
24	765	-1-	4
24	294	-1-	4
24	766	-1-	4
24	100	-1-	3
24	715	-1-	3
24	767	-1-	3
24	768	-1-	4
24	11	-1-	5
24	32	-1-	5
24	769	-1-	4
24	255	-1-	5
24	770	-1-	4
24	771	-1-	5
24	85	-1-	4
24	375	-1-	4
24	376	-1-	3
24	627	-1-	4
24	772	-1-	5
24	95	-1-	5
24	773	-1-	3
24	6	-1-	5
24	774	-1-	5
24	175	-1-	5
24	775	-1-	5
24	216	-1-	5
24	681	-1-	4
24	41	-1-	5
24	42	-1-	3
24	43	-1-	4
25	65	-1-	4
25	11	-1-	3
25	349	-1-	3
25	5	-1-	4
25	150	-1-	4
25	30	-1-	3
25	535	-1-	3
25	771	-1-	3
25	85	-1-	3
25	49	-1-	4
25	2	-1-	4
25	73	-1-	4
25	183	-1-	4
25	283	-1-	3
25	337	-1-	3
25	780	-1-	3
25	149	-1-	4
25	497	-1-	3
25	84	-1-	3
25	781	-1-	3
25	97	-1-	3
25	148	-1-	4
25	410	-1-	3
25	99	-1-	4
25	782	-1-	3
25	121	-1-	4
25	783	-1-	3
25	649	-1-	3
25	526	-1-	3
25	712	-1-	3
25	77	-1-	4
25	179	-1-	3
25	23	-1-	3
25	6	-1-	3
25	785	-1-	3
25	205	-1-	3
25	786	-1-	3
25	787	-1-	3
25	100	-1-	3
25	91	-1-	3
25	411	-1-	3
25	18	-1-	3
25	164	-1-	3
25	88	-1-	3
25	788	-1-	3
25	221	-1-	3
25	89	-1-	3
25	789	-1-	3
25	71	-1-	4
25	648	-1-	3
25	711	-1-	3
